%dir	flowInd	flowStat	timeFirst	timeLast	duration	srcIP	srcPort	dstIP	dstPort	l4Proto	pktsSnt	l7BytesSnt	minL7PktSz	maxL7PktSz	avgL7PktSz	stdL7PktSz	varL7PktSz	skewL7PktSz	kurL7PktSz	pktps	bytps	pktAsm	bytAsm	tcpFStat	ipMindIPID	ipMaxdIPID	ipMinTTL	ipMaxTTL	ipTTLChg	ipToS	ipFlags	ipOptCnt	ipOptCpCl_Num	ip6OptCntHH_D	ip6OptHH_D	tcpFlags	tcpAnomaly	tcpCntF_S_R_P_A_U_E_C_FA_SA_RA_N_SF_SFR_RF_X	tcpOptPktCnt	tcpOptCnt	tcpOptions	tcpMSS	tcpWS
A	10	0x0400000000004000	1736194474.423775000	1736194474.874056000	0.450281000	10.0.2.100	36042	34.160.144.191	443	6	12	462	0	216	38.5	77.97163	6079.575	1.752263	5.154198	26.65003	1026.026	0.04347826	-0.7620397	0x1001	18858	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_4_10_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	10	0x0400000000004001	1736194474.464980000	1736194474.874047000	0.409067000	34.160.144.191	443	10.0.2.100	36042	6	11	3421	0	1440	311	630.2986	397276.4	1.151474	3.179792	26.89046	8362.934	-0.04347826	0.7620397	0x1001	1	13	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_3_11_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	11	0x0400000000004000	1736194475.035060000	1736194476.023897000	0.988837000	10.0.2.100	39614	183.84.7.241	443	6	13	2511	0	1460	193.1538	471.1498	221982.1	2.119847	7.242686	13.14676	2539.347	0	-0.3608247	0x1001	43322	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_4_11_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	11	0x0400000000004001	1736194475.281114000	1736194476.023891000	0.742777000	183.84.7.241	443	10.0.2.100	39614	6	13	5346	0	1440	411.2308	644.4282	415287.7	1.194329	2.951918	17.50189	7197.315	0	0.3608247	0x1001	1	278	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_4_13_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	13	0x0800000000008000	1736194476.614348000	1736194476.614348000	0.000000000	fd00::48f:b5ff:fed5:c28	38036	2600:1417:5e::1731:3caa	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	15	0x0800000000008000	1736194477.831982000	1736194477.831982000	0.000000000	fd00::48f:b5ff:fed5:c28	51686	2a04:4e42:200::347	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	16	0x0800000000008000	1736194477.832047000	1736194477.832047000	0.000000000	fd00::48f:b5ff:fed5:c28	41040	2a04:4e42:400::729	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	17	0x0800000000008000	1736194477.832098000	1736194477.832098000	0.000000000	fd00::48f:b5ff:fed5:c28	49994	2a04:4e42::347	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	18	0x0800000000008000	1736194477.832140000	1736194477.832140000	0.000000000	fd00::48f:b5ff:fed5:c28	59640	2a04:4e42:200::729	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	21	0x0800000000008000	1736194478.072727000	1736194478.072727000	0.000000000	fd00::48f:b5ff:fed5:c28	55566	2a01:53c0:ffed::44	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	22	0x0800000000008000	1736194478.072755000	1736194478.072755000	0.000000000	fd00::48f:b5ff:fed5:c28	55582	2a01:53c0:ffed::44	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	30	0x0800000000008000	1736194478.179510000	1736194478.179510000	0.000000000	fd00::48f:b5ff:fed5:c28	49088	2600:1417:5e::1731:3c7f	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	25	0x0400000000004000	1736194478.072862000	1736194478.283031000	0.210169000	10.0.2.100	45552	138.113.53.41	443	6	13	2120	0	1460	163.0769	465.2453	216453.2	2.197434	7.608028	61.85498	10087.12	0.04	-0.3269841	0x1001	51038	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_4_12_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	25	0x0400000000004001	1736194478.112539000	1736194478.283024000	0.170485000	138.113.53.41	443	10.0.2.100	45552	6	12	4180	0	1440	348.3333	623.6817	388978.8	1.257755	3.321192	70.38742	24518.29	-0.04	0.3269841	0x1001	1	100	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_2_12_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	26	0x0400000000004000	1736194478.072886000	1736194478.291962000	0.219076000	10.0.2.100	45556	138.113.53.41	443	6	13	2120	0	1460	163.0769	465.2453	216453.2	2.197434	7.608028	59.34014	9677.008	0.04	-0.3301738	0x1001	34314	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_4_11_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	26	0x0400000000004001	1736194478.107005000	1736194478.291956000	0.184951000	138.113.53.41	443	10.0.2.100	45556	6	12	4210	0	1440	350.8333	622.2169	387153.8	1.270809	3.349327	64.88205	22762.79	-0.04	0.3301738	0x1001	1	138	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_3_12_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	28	0x0400000000004000	1736194478.072959000	1736194478.307635000	0.234676000	10.0.2.100	45576	138.113.53.41	443	6	13	2120	0	1460	163.0769	465.2453	216453.2	2.197434	7.608028	55.39552	9033.731	0.04	-0.3269841	0x1001	30013	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_4_12_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	28	0x0400000000004001	1736194478.108465000	1736194478.307631000	0.199166000	138.113.53.41	443	10.0.2.100	45576	6	12	4180	0	1440	348.3333	623.6817	388978.8	1.257755	3.321192	60.25125	20987.52	-0.04	0.3269841	0x1001	1	168	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_2_12_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	23	0x0400000000004000	1736194478.072810000	1736194478.322915000	0.250105000	10.0.2.100	45524	138.113.53.41	443	6	13	2120	0	1460	163.0769	465.2453	216453.2	2.197434	7.608028	51.97817	8476.44	0.04	-0.3269841	0x1001	6936	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_4_12_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	23	0x0400000000004001	1736194478.109398000	1736194478.322910000	0.213512000	138.113.53.41	443	10.0.2.100	45524	6	12	4180	0	1440	348.3333	623.6817	388978.8	1.257755	3.321192	56.20293	19577.35	-0.04	0.3269841	0x1001	1	160	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_2_12_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	32	0x0800000000008000	1736194478.403948000	1736194478.403948000	0.000000000	fd00::48f:b5ff:fed5:c28	54776	2404:6800:4003:c00::61	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	27	0x0400000000004000	1736194478.072907000	1736194478.665990000	0.593083000	10.0.2.100	45572	138.113.53.41	443	6	13	2120	0	1460	163.0769	465.2453	216453.2	2.197434	7.608028	21.91936	3574.542	0.04	-0.3269841	0x1001	2866	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_4_12_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	27	0x0400000000004001	1736194478.108265000	1736194478.665964000	0.557699000	138.113.53.41	443	10.0.2.100	45572	6	12	4180	0	1440	348.3333	623.6817	388978.8	1.257755	3.321192	21.51698	7495.082	-0.04	0.3269841	0x1001	1	1167	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_2_12_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	37	0x0800000000008000	1736194479.087179000	1736194479.087179000	0.000000000	fd00::48f:b5ff:fed5:c28	41398	2404:6800:4001:807::2004	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	41	0x0800000000008000	1736194479.528232000	1736194479.528232000	0.000000000	fd00::48f:b5ff:fed5:c28	51600	2404:6800:4003:c04::5e	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	43	0x0800000000008000	1736194479.984744000	1736194479.984744000	0.000000000	fd00::48f:b5ff:fed5:c28	35002	2001:4860:4802:38::181	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	44	0x0800000000008000	1736194479.984829000	1736194479.984829000	0.000000000	fd00::48f:b5ff:fed5:c28	49020	2001:4860:4802:34::181	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	46	0x0800000000008000	1736194480.110239000	1736194480.110239000	0.000000000	fd00::48f:b5ff:fed5:c28	50810	2a03:2880:f34c:80:face:b00c:0:3	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	48	0x0800000000008000	1736194480.916344000	1736194480.916344000	0.000000000	fd00::48f:b5ff:fed5:c28	35580	2a03:2880:f34c:1:face:b00c:0:25de	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	5	0x0400000000004000	1736194474.021319000	1736194481.144592000	7.123273000	10.0.2.100	34580	94.140.15.15	443	6	242	21040	0	1460	86.94215	131.7561	17359.68	4.97001	64.31457	33.97315	2953.698	-0.03393213	-0.01058077	0x1001	49145	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_178_240_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	5	0x0400000000004001	1736194474.057359000	1736194481.144590000	7.087231000	94.140.15.15	443	10.0.2.100	34580	6	259	21490	0	798	82.97298	145.265	21101.92	1.922729	6.948805	36.5446	3032.214	0.03393213	0.01058077	0x1001	1	1063	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_82_259_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	47	0x0400000000004000	1736194480.110607000	1736194481.144775000	1.034168000	10.0.2.100	57444	57.144.152.128	443	6	47	3104	0	1460	66.04256	273.533	74820.27	3.206834	18.18803	45.44716	3001.447	-0.2357724	-0.9277602	0x1001	27747	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_8_45_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	47	0x0400000000004001	1736194480.146325000	1736194481.144773000	0.998448000	57.144.152.128	443	10.0.2.100	57444	6	76	82832	0	1440	1089.895	559.7393	313308.1	0.09215196	2.884813	76.11813	82960.76	0.2357724	0.9277602	0x1001	1	45	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_36_76_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	9	0x0400000000004000	1736194474.423755000	1736194481.145779000	6.722024000	10.0.2.100	36038	34.160.144.191	443	6	28	1105	0	246	39.46429	72.25797	5221.215	1.664657	5.243733	4.165412	164.385	-0.01754386	-0.8613464	0x1001	21959	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_11_27_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	9	0x0400000000004001	1736194474.453956000	1736194481.145777000	6.691821000	34.160.144.191	443	10.0.2.100	36038	6	29	14834	0	1440	511.5172	683.7969	467578.2	0.8111743	1.919998	4.333648	2216.736	0.01754386	0.8613464	0x1001	1	2945	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_10_29_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	12	0x0400000000004000	1736194475.601582000	1736194481.145891000	5.544309000	10.0.2.100	60876	34.117.121.53	443	6	732	2841	0	252	3.881148	22.159	491.0213	4.309327	35.54865	132.0273	512.4173	-0.3351499	-0.9971387	0x1001	25842	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_32_731_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	12	0x0400000000004001	1736194475.631021000	1736194481.145889000	5.514868000	34.117.121.53	443	10.0.2.100	60876	6	1470	1982993	0	1440	1348.975	263.7926	69586.54	-2.795321	17.24777	266.5522	359572.2	0.3351499	0.9971387	0x1001	1	3677	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_560_1470_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	40	0x0400000000004000	1736194479.466484000	1736194481.146239000	1.679755000	10.0.2.100	45904	43.175.138.219	443	6	23	2524	0	1460	109.7391	360.901	130249.5	2.636546	11.89073	13.69247	1502.6	-0.1785714	-0.836449	0x1001	23641	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_7_22_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	40	0x0400000000004001	1736194479.496997000	1736194481.146237000	1.649240000	43.175.138.219	443	10.0.2.100	45904	6	33	28341	0	1440	858.8182	693.4706	480901.5	0.7100305	1.816427	20.00922	17184.28	0.1785714	0.836449	0x1001	1	470	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_8_33_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	24	0x0400000000004000	1736194478.072835000	1736194481.147112000	3.074277000	10.0.2.100	45536	138.113.53.41	443	6	698	6620	0	1460	9.484241	72.88698	5312.511	10.51243	235.5248	227.0453	2153.352	-0.1783402	-0.985563	0x1001	12863	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_42_697_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	24	0x0400000000004001	1736194478.103407000	1736194481.147110000	3.043703000	138.113.53.41	443	10.0.2.100	45536	6	1001	910466	0	1440	909.5565	685.45	469841.6	-0.01830807	1.281725	328.8757	299131	0.1783402	0.985563	0x1001	1	1046	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_335_1001_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	35	0x0400000000004000	1736194478.879617000	1736194481.147269000	2.267652000	10.0.2.100	57764	3.165.102.74	443	6	80	3426	0	1460	42.825	204.3481	41758.13	4.144554	33.29268	35.27878	1510.814	-0.2523364	-0.9576831	0x1001	51838	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_12_79_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	35	0x0400000000004001	1736194478.910060000	1736194481.147267000	2.237207000	3.165.102.74	443	10.0.2.100	57764	6	134	158495	0	1440	1182.798	531.6876	282691.7	0.1810094	2.499454	59.89611	70845.03	0.2523364	0.9576831	0x1001	1	715	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_110_134_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	49	0x0400000000004000	1736194480.916921000	1736194481.149063000	0.232142000	10.0.2.100	41792	57.144.150.1	443	6	15	2634	0	1460	175.6	442.0197	195381.4	2.221171	8.097692	64.61562	11346.5	0.03448276	-0.1146218	0x1001	54313	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_7_13_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	49	0x0400000000004001	1736194480.958919000	1736194481.149059000	0.190140000	57.144.150.1	443	10.0.2.100	41792	6	14	3316	0	1440	236.8571	519.1755	269543.2	1.665619	4.952988	73.62996	17439.78	-0.03448276	0.1146218	0x1001	1	63	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_4_14_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	29	0x0400000000004000	1736194478.080056000	1736194481.150540000	3.070484000	10.0.2.100	52114	138.113.114.153	443	6	45	2630	0	1460	58.44444	263.7328	69555.02	3.442507	21.31324	14.65567	856.5425	-0.2105263	-0.8995244	0x1001	50552	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_8_44_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	29	0x0400000000004001	1736194478.114749000	1736194481.150536000	3.035787000	138.113.114.153	443	10.0.2.100	52114	6	69	49721	0	1440	720.5942	713.1912	508641.6	0.3784233	1.370591	22.72887	16378.29	0.2105263	0.8995244	0x1001	1	1468	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_26_69_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	31	0x0400000000004000	1736194478.179777000	1736194481.152747000	2.972970000	10.0.2.100	51444	23.209.46.78	443	6	30	2485	0	1460	82.83334	326.533	106623.8	2.719648	13.63938	10.09092	835.8644	-0.1891892	-0.9033563	0x1001	46419	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_4_28_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	31	0x0400000000004001	1736194478.220128000	1736194481.152745000	2.932617000	23.209.46.78	443	10.0.2.100	51444	6	44	48941	0	1440	1112.295	598.5094	358213.5	0.2814332	2.533627	15.00366	16688.51	0.1891892	0.9033563	0x1001	1	1960	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_24_44_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
